clean_match_id,feature_id,feature_version,match_date_utc,season,competition_code,competition_name,stage,group_name,team_a_name,team_b_name,team_a_score,team_b_score,total_goals,target_1x2,target_over_1_5,target_over_2_5,target_btts,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,ranking_gap,elo_gap,is_neutral_venue,team_a_is_host,team_b_is_host,host_side_team_a,host_side_team_b,is_group_stage,is_knockout_stage,split_role
4502,4502,national_v1_elo_form,2004-06-02T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Brazil,Argentina,3,1,4,TEAM_A_WIN,YES,YES,YES,9.0,11.0,24.0,19.0,1.9,1.5,0.8,0.6,,97.107,0,1,0,1,0,0,0,train
4503,4503,national_v1_elo_form,2004-06-02T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Ecuador,Colombia,2,1,3,TEAM_A_WIN,YES,YES,YES,4.0,4.0,9.0,12.0,0.6,1.2,0.9,1.1,,1.704,0,1,0,1,0,0,0,train
4504,4504,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Algeria,Angola,0,0,0,DRAW,NO,NO,NO,10.0,8.0,14.0,16.0,1.8,1.4,1.4,1.2,,-13.21,0,1,0,1,0,0,0,train
4505,4505,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Burkina Faso,Ghana,1,0,1,TEAM_A_WIN,NO,NO,NO,4.0,12.0,8.0,17.0,1.4,1.7,1.7,0.9,,-122.0,0,1,0,1,0,0,0,train
4506,4506,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Ecuador,Bolivia,3,2,5,TEAM_A_WIN,YES,YES,YES,4.0,6.0,11.0,10.0,0.7,1.3,0.9,2.5,,112.35,0,1,0,1,0,0,0,train
4507,4507,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Gabon,Zimbabwe,1,1,2,DRAW,YES,NO,YES,7.0,9.0,11.0,21.0,0.8,1.5,1.4,0.8,,-50.472,0,1,0,1,0,0,0,train
4508,4508,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Malawi,Morocco,1,1,2,DRAW,YES,NO,YES,4.0,10.0,9.0,21.0,0.9,1.1,1.3,0.3,,-253.302,0,1,0,1,0,0,0,train
4509,4509,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Nigeria,Rwanda,2,0,2,TEAM_A_WIN,YES,NO,NO,7.0,5.0,14.0,5.0,1.4,1.167,0.6,1.667,,143.184,0,1,0,1,0,0,0,train
4510,4510,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Senegal,Congo,2,0,2,TEAM_A_WIN,YES,NO,NO,8.0,5.0,20.0,9.0,2.0,0.7,0.7,1.6,,127.392,0,1,0,1,0,0,0,train
4511,4511,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,South Africa,Cape Verde,2,1,3,TEAM_A_WIN,YES,YES,YES,8.0,5.0,23.0,5.0,1.6,1.0,0.8,0.75,,154.085,0,1,0,1,0,0,0,train
4512,4512,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Tunisia,Botswana,4,1,5,TEAM_A_WIN,YES,YES,YES,7.0,4.0,20.0,5.0,2.2,0.625,0.7,1.5,,194.715,0,1,0,1,0,0,0,train
4513,4513,national_v1_elo_form,2004-06-05T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Zambia,Togo,1,0,1,TEAM_A_WIN,NO,NO,NO,8.0,7.0,15.0,12.0,1.9,1.2,1.2,1.4,,111.114,0,1,0,1,0,0,0,train
4514,4514,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Argentina,Paraguay,0,0,0,DRAW,NO,NO,NO,10.0,10.0,16.0,14.0,1.4,1.5,0.9,1.5,,142.465,0,1,0,1,0,0,0,train
4515,4515,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Cameroon,Benin,2,1,3,TEAM_A_WIN,YES,YES,YES,8.0,8.0,20.0,8.0,1.3,0.8,0.7,2.4,,285.315,0,1,0,1,0,0,0,train
4516,4516,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Chile,Brazil,1,1,2,DRAW,YES,NO,YES,9.0,9.0,11.0,24.0,0.9,1.7,1.3,0.7,,-379.002,0,1,0,1,0,0,0,train
4517,4517,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Colombia,Uruguay,5,0,5,TEAM_A_WIN,YES,YES,NO,4.0,4.0,12.0,12.0,1.3,1.9,1.2,1.9,,-6.489,0,1,0,1,0,0,0,train
4518,4518,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Ivory Coast,Libya,2,0,2,TEAM_A_WIN,YES,NO,NO,8.0,7.0,19.0,8.0,2.2,1.6,1.0,1.9,,125.798,0,1,0,1,0,0,0,train
4519,4519,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Liberia,Mali,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,9.0,18.0,9.0,1.3,1.75,1.0,1.25,,-32.667,0,1,0,1,0,0,0,train
4520,4520,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Peru,Venezuela,0,0,0,DRAW,NO,NO,NO,5.0,9.0,9.0,18.0,1.0,1.4,1.5,1.1,,86.476,0,1,0,1,0,0,0,train
4521,4521,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Sudan,Egypt,0,3,3,TEAM_B_WIN,YES,YES,NO,7.0,10.0,16.0,19.0,1.1,2.2,1.0,0.9,,-113.385,0,1,0,1,0,0,0,train
4522,4522,national_v1_elo_form,2004-06-06T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Uganda,DR Congo,1,0,1,TEAM_A_WIN,NO,NO,NO,4.0,7.0,10.0,14.0,1.2,1.7,2.1,1.8,,-89.241,0,1,0,1,0,0,0,train
4523,4523,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Bahrain,Kyrgyzstan,5,0,5,TEAM_A_WIN,YES,YES,NO,8.0,8.0,14.0,11.0,1.0,1.1,1.0,1.2,,113.854,0,1,0,1,0,0,0,train
4524,4524,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,China PR,Malaysia,4,0,4,TEAM_A_WIN,YES,YES,NO,6.0,4.0,18.0,10.0,0.9,1.0,1.0,1.9,,205.164,0,1,0,1,0,0,0,train
4525,4525,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Indonesia,Sri Lanka,1,0,1,TEAM_A_WIN,NO,NO,NO,3.0,7.0,13.0,8.0,1.8,1.1,1.7,2.3,,82.423,0,1,0,1,0,0,0,train
4526,4526,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Iran,Jordan,0,1,1,TEAM_B_WIN,NO,NO,NO,12.0,10.0,22.0,17.0,2.1,2.2,0.9,1.0,,235.522,0,1,0,1,0,0,0,train
4527,4527,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Iraq,Taiwan,6,1,7,TEAM_A_WIN,YES,YES,YES,5.0,6.0,9.0,6.0,1.1,0.6,1.2,3.5,,297.132,1,0,0,0,0,0,0,train
4528,4528,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Japan,India,7,0,7,TEAM_A_WIN,YES,YES,NO,12.0,10.0,16.0,15.0,1.2,1.4,1.0,1.7,,170.496,0,1,0,1,0,0,0,train
4529,4529,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,South Korea,Vietnam,2,0,2,TEAM_A_WIN,YES,NO,NO,5.0,9.0,16.0,13.0,1.1,1.3,0.7,1.9,,277.22,0,1,0,1,0,0,0,train
4530,4530,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Kuwait,Hong Kong,4,0,4,TEAM_A_WIN,YES,YES,NO,9.0,6.0,17.0,10.0,1.1,0.9,0.5,1.8,,216.474,0,1,0,1,0,0,0,train
4531,4531,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Lebanon,Maldives,3,0,3,TEAM_A_WIN,YES,YES,NO,10.0,7.0,19.0,11.0,3.1,2.1,1.1,2.3,,99.992,0,1,0,1,0,0,0,train
4532,4532,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Oman,Singapore,7,0,7,TEAM_A_WIN,YES,YES,NO,7.0,1.0,9.0,2.0,1.2,0.5,1.8,1.7,,187.639,0,1,0,1,0,0,0,train
4533,4533,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Qatar,Laos,5,0,5,TEAM_A_WIN,YES,YES,NO,1.0,2.0,9.0,5.0,1.1,0.3,1.4,5.5,,173.159,0,1,0,1,0,0,0,train
4534,4534,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Saudi Arabia,Turkmenistan,3,0,3,TEAM_A_WIN,YES,YES,NO,6.0,15.0,19.0,24.0,1.9,3.0,1.7,0.8,,85.926,0,1,0,1,0,0,0,train
4535,4535,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Thailand,North Korea,1,4,5,TEAM_B_WIN,YES,YES,YES,4.0,2.0,7.0,12.0,0.8,1.3,1.6,1.7,,-79.456,0,1,0,1,0,0,0,train
4536,4536,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,United Arab Emirates,Yemen,3,0,3,TEAM_A_WIN,YES,YES,NO,5.0,5.0,12.0,13.0,0.7,1.7,1.1,1.8,,122.604,0,1,0,1,0,0,0,train
4537,4537,national_v1_elo_form,2004-06-09T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Uzbekistan,Palestine,3,0,3,TEAM_A_WIN,YES,YES,NO,8.0,7.0,14.0,11.0,1.5,2.125,1.5,1.25,,77.882,0,1,0,1,0,0,0,train
4538,4538,national_v1_elo_form,2004-06-10T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Syria,Tajikistan,2,1,3,TEAM_A_WIN,YES,YES,YES,5.0,10.0,15.0,23.0,4.5,3.3,1.3,0.4,,-49.442,0,1,0,1,0,0,0,train
4539,4539,national_v1_elo_form,2004-06-12T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Cuba,Costa Rica,2,2,4,DRAW,YES,YES,YES,8.0,8.0,17.0,23.0,1.2,1.7,0.4,1.0,,-180.874,0,1,0,1,0,0,0,train
4540,4540,national_v1_elo_form,2004-06-12T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Curaçao,Honduras,1,2,3,TEAM_B_WIN,YES,YES,YES,5.0,6.0,6.0,14.0,0.7,1.7,1.7,1.7,,-204.497,0,1,0,1,0,0,0,train
4541,4541,national_v1_elo_form,2004-06-12T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Haiti,Jamaica,1,1,2,DRAW,YES,NO,YES,7.0,3.0,19.0,8.0,3.0,0.7,1.2,1.4,,-31.692,1,0,0,0,0,0,0,train
4542,4542,national_v1_elo_form,2004-06-12T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Suriname,Guatemala,1,1,2,DRAW,YES,NO,YES,10.0,6.0,11.0,17.0,1.2,2.0,0.8,1.2,,-61.214,0,1,0,1,0,0,0,train
4543,4543,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Barbados,Saint Kitts and Nevis,0,2,2,TEAM_B_WIN,YES,NO,NO,0.0,9.0,11.0,20.0,1.2,3.4,2.3,0.6,,-94.47,0,1,0,1,0,0,0,train
4544,4544,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Canada,Belize,4,0,4,TEAM_A_WIN,YES,YES,NO,5.0,1.0,9.0,1.0,0.3,0.667,1.4,2.667,,93.623,0,1,0,1,0,0,0,train
4545,4545,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Dominican Republic,Trinidad and Tobago,0,2,2,TEAM_B_WIN,YES,NO,NO,7.0,4.0,14.0,5.0,1.5,0.5,1.8,1.8,,-29.162,0,1,0,1,0,0,0,train
4546,4546,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,El Salvador,Bermuda,2,1,3,TEAM_A_WIN,YES,YES,YES,9.0,11.0,19.0,15.0,2.3,4.0,1.5,1.3,,51.802,0,1,0,1,0,0,0,train
4547,4547,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Panama,Saint Lucia,4,0,4,TEAM_A_WIN,YES,YES,NO,1.0,9.0,10.0,12.0,0.9,1.75,1.9,1.25,,-31.437,0,1,0,1,0,0,0,train
4548,4548,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,United States,Grenada,3,0,3,TEAM_A_WIN,YES,YES,NO,7.0,7.0,11.0,13.0,1.1,2.625,1.4,1.75,,141.446,0,1,0,1,0,0,0,train
4549,4549,national_v1_elo_form,2004-06-13T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Nicaragua,Saint Vincent and the Grenadines,2,2,4,DRAW,YES,YES,YES,0.0,0.0,0.0,9.0,0.25,1.0,2.875,2.8,,-56.438,0,1,0,1,0,0,0,train
4550,4550,national_v1_elo_form,2004-06-16T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Canada,Belize,4,0,4,TEAM_A_WIN,YES,YES,NO,7.0,1.0,12.0,1.0,0.7,0.571,1.1,2.857,,117.969,0,1,0,1,0,0,0,train
4551,4551,national_v1_elo_form,2004-06-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Libya,Cameroon,0,0,0,DRAW,NO,NO,NO,6.0,8.0,8.0,20.0,1.6,1.2,1.8,0.8,,-230.974,0,1,0,1,0,0,0,train
4552,4552,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Botswana,Malawi,2,0,2,TEAM_A_WIN,YES,NO,NO,4.0,5.0,5.0,7.0,0.667,0.8,1.778,1.4,,21.395,0,1,0,1,0,0,0,train
4553,4553,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Cape Verde,Uganda,1,0,1,TEAM_A_WIN,NO,NO,NO,5.0,7.0,5.0,13.0,1.0,1.3,1.0,1.8,,26.163,0,1,0,1,0,0,0,train
4554,4554,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Dominica,Mexico,0,10,10,TEAM_B_WIN,YES,YES,NO,4.0,10.0,8.0,20.0,1.375,1.4,1.875,0.8,,-252.923,1,0,0,0,0,0,0,train
4555,4555,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Honduras,Curaçao,4,0,4,TEAM_A_WIN,YES,YES,NO,9.0,4.0,16.0,6.0,1.7,0.8,1.6,1.8,,227.797,0,1,0,1,0,0,0,train
4556,4556,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Mali,Zambia,1,1,2,DRAW,YES,NO,YES,9.0,11.0,9.0,18.0,1.4,1.9,1.2,1.0,,-76.282,0,1,0,1,0,0,0,train
4557,4557,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Rwanda,Gabon,3,1,4,TEAM_A_WIN,YES,YES,YES,5.0,8.0,5.0,9.0,1.0,0.7,1.714,1.5,,-30.035,0,1,0,1,0,0,0,train
4558,4558,national_v1_elo_form,2004-06-19T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Saint Kitts and Nevis,Barbados,3,2,5,TEAM_A_WIN,YES,YES,YES,9.0,0.0,20.0,8.0,3.1,0.9,0.5,2.4,,129.378,0,1,0,1,0,0,0,train
4559,4559,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Angola,Nigeria,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,7.0,14.0,17.0,1.2,1.5,1.1,0.4,,-36.947,0,1,0,1,0,0,0,train
4560,4560,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Benin,Sudan,1,1,2,DRAW,YES,NO,YES,5.0,7.0,8.0,13.0,0.8,0.9,2.1,1.3,,-71.642,0,1,0,1,0,0,0,train
4561,4561,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Bermuda,El Salvador,2,2,4,DRAW,YES,YES,YES,8.0,9.0,15.0,19.0,4.0,2.0,1.1,1.6,,-80.406,0,1,0,1,0,0,0,train
4562,4562,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Congo,Liberia,3,0,3,TEAM_A_WIN,YES,YES,NO,5.0,9.0,9.0,21.0,0.7,1.4,1.6,0.8,,-49.14,0,1,0,1,0,0,0,train
4563,4563,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,DR Congo,Burkina Faso,3,2,5,TEAM_A_WIN,YES,YES,YES,7.0,7.0,13.0,11.0,1.6,1.4,1.8,1.4,,65.823,0,1,0,1,0,0,0,train
4564,4564,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Costa Rica,Cuba,1,1,2,DRAW,YES,NO,YES,8.0,8.0,21.0,15.0,1.7,1.0,1.1,0.6,,166.481,0,1,0,1,0,0,0,train
4565,4565,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Egypt,Ivory Coast,1,2,3,TEAM_B_WIN,YES,YES,YES,10.0,8.0,19.0,21.0,2.3,2.2,0.9,0.8,,6.204,0,1,0,1,0,0,0,train
4566,4566,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Ghana,South Africa,3,0,3,TEAM_A_WIN,YES,YES,NO,9.0,10.0,14.0,23.0,1.2,1.7,1.0,0.9,,-146.379,0,1,0,1,0,0,0,train
4567,4567,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Grenada,United States,2,3,5,TEAM_B_WIN,YES,YES,YES,7.0,7.0,13.0,14.0,2.333,1.4,1.889,1.3,,-161.394,0,1,0,1,0,0,0,train
4568,4568,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Guatemala,Suriname,3,1,4,TEAM_A_WIN,YES,YES,YES,7.0,8.0,17.0,11.0,2.1,1.3,1.3,0.9,,59.924,0,1,0,1,0,0,0,train
4569,4569,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Guinea,Tunisia,2,1,3,TEAM_A_WIN,YES,YES,YES,13.0,7.0,22.0,20.0,2.2,2.5,1.2,0.8,,-58.845,0,1,0,1,0,0,0,train
4570,4570,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Jamaica,Haiti,3,0,3,TEAM_A_WIN,YES,YES,NO,1.0,7.0,6.0,17.0,0.7,2.7,1.5,1.3,,28.053,0,1,0,1,0,0,0,train
4571,4571,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Saint Lucia,Panama,0,3,3,TEAM_B_WIN,YES,YES,NO,9.0,3.0,12.0,10.0,1.556,1.1,1.556,1.9,,-6.428,0,1,0,1,0,0,0,train
4572,4572,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Togo,Senegal,3,1,4,TEAM_A_WIN,YES,YES,YES,7.0,8.0,12.0,20.0,1.2,1.8,1.3,0.7,,-162.283,0,1,0,1,0,0,0,train
4573,4573,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Trinidad and Tobago,Dominican Republic,4,0,4,TEAM_A_WIN,YES,YES,NO,7.0,4.0,8.0,11.0,0.7,1.3,1.7,1.9,,71.558,0,1,0,1,0,0,0,train
4574,4574,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Zimbabwe,Algeria,1,1,2,DRAW,YES,NO,YES,10.0,11.0,19.0,14.0,1.5,1.7,0.9,1.3,,-28.153,0,1,0,1,0,0,0,train
4575,4575,national_v1_elo_form,2004-06-20T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Saint Vincent and the Grenadines,Nicaragua,4,1,5,TEAM_A_WIN,YES,YES,YES,1.0,1.0,7.0,1.0,1.1,0.444,3.0,2.778,,55.698,0,1,0,1,0,0,0,train
4576,4576,national_v1_elo_form,2004-06-27T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Mexico,Dominica,8,0,8,TEAM_A_WIN,YES,YES,NO,10.0,4.0,23.0,8.0,2.3,1.222,0.5,2.778,,268.05,0,1,0,1,0,0,0,train
4577,4577,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Botswana,Morocco,0,1,1,TEAM_B_WIN,NO,NO,NO,7.0,10.0,8.0,19.0,0.8,1.1,1.6,0.4,,-194.904,0,1,0,1,0,0,0,train
4578,4578,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Cape Verde,DR Congo,1,1,2,DRAW,YES,NO,YES,7.0,7.0,8.0,13.0,1.0,1.0,0.833,1.9,,-16.464,0,1,0,1,0,0,0,train
4579,4579,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Gabon,Angola,2,2,4,DRAW,YES,YES,YES,8.0,8.0,8.0,17.0,0.7,1.3,1.7,0.8,,-134.102,0,1,0,1,0,0,0,train
4580,4580,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Malawi,Guinea,1,1,2,DRAW,YES,NO,YES,5.0,13.0,6.0,22.0,0.8,2.1,1.6,1.2,,-209.436,0,1,0,1,0,0,0,train
4581,4581,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Nigeria,Algeria,1,0,1,TEAM_A_WIN,NO,NO,NO,4.0,9.0,14.0,15.0,1.2,1.7,0.5,1.2,,33.872,0,1,0,1,0,0,0,train
4582,4582,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Rwanda,Zimbabwe,0,2,2,TEAM_B_WIN,YES,NO,NO,7.0,8.0,8.0,17.0,1.25,1.3,1.625,0.9,,-60.345,0,1,0,1,0,0,0,train
4583,4583,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Senegal,Zambia,1,0,1,TEAM_A_WIN,NO,NO,NO,7.0,11.0,17.0,16.0,1.6,1.8,1.0,1.1,,3.756,0,1,0,1,0,0,0,train
4584,4584,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,South Africa,Burkina Faso,2,0,2,TEAM_A_WIN,YES,NO,NO,7.0,7.0,20.0,11.0,1.5,1.4,1.2,1.3,,208.366,0,1,0,1,0,0,0,train
4585,4585,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Sudan,Libya,0,1,1,TEAM_B_WIN,NO,NO,NO,8.0,7.0,14.0,9.0,1.0,1.5,1.1,1.5,,-3.649,0,1,0,1,0,0,0,train
4586,4586,national_v1_elo_form,2004-07-03T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Uganda,Ghana,1,1,2,DRAW,YES,NO,YES,6.0,9.0,10.0,17.0,1.2,1.4,1.9,0.7,,-93.842,0,1,0,1,0,0,0,train
4587,4587,national_v1_elo_form,2004-07-04T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Benin,Egypt,3,3,6,DRAW,YES,YES,YES,5.0,7.0,9.0,16.0,0.9,2.0,2.1,0.9,,-193.358,0,1,0,1,0,0,0,train
4588,4588,national_v1_elo_form,2004-07-04T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Cameroon,Ivory Coast,2,0,2,TEAM_A_WIN,YES,NO,NO,8.0,10.0,18.0,21.0,1.0,2.2,0.8,0.9,,51.072,0,1,0,1,0,0,0,train
4589,4589,national_v1_elo_form,2004-07-04T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Liberia,Togo,0,0,0,DRAW,NO,NO,NO,9.0,7.0,18.0,15.0,1.2,1.5,1.0,1.2,,16.649,0,1,0,1,0,0,0,train
4590,4590,national_v1_elo_form,2004-07-04T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Congo,Mali,1,0,1,TEAM_A_WIN,NO,NO,NO,7.0,10.0,12.0,10.0,0.9,1.333,1.4,1.167,,-25.36,0,1,0,1,0,0,0,train
4591,4591,national_v1_elo_form,2004-08-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Canada,Guatemala,0,2,2,TEAM_B_WIN,YES,NO,NO,10.0,10.0,15.0,17.0,1.0,2.3,0.8,1.4,,-3.115,0,1,0,1,0,0,0,train
4592,4592,national_v1_elo_form,2004-08-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Costa Rica,Honduras,2,5,7,TEAM_B_WIN,YES,YES,YES,6.0,9.0,19.0,19.0,1.6,2.0,1.1,1.4,,27.074,0,1,0,1,0,0,0,train
4593,4593,national_v1_elo_form,2004-08-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,El Salvador,Panama,2,1,3,TEAM_A_WIN,YES,YES,YES,10.0,6.0,17.0,10.0,2.1,1.3,1.8,1.9,,76.779,0,1,0,1,0,0,0,train
4594,4594,national_v1_elo_form,2004-08-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Jamaica,United States,1,1,2,DRAW,YES,NO,YES,4.0,9.0,9.0,17.0,1.0,1.5,1.1,1.2,,-107.577,0,1,0,1,0,0,0,train
4595,4595,national_v1_elo_form,2004-08-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Liechtenstein,Estonia,1,2,3,TEAM_B_WIN,YES,YES,YES,0.0,1.0,0.0,8.0,0.1,1.0,3.5,2.6,,-56.163,0,1,0,1,0,0,0,train
4596,4596,national_v1_elo_form,2004-08-18T00:00:00+02:00,2004,WCQ,FIFA World Cup qualification,,,Romania,Finland,2,1,3,TEAM_A_WIN,YES,YES,YES,8.0,8.0,17.0,16.0,1.2,1.5,1.0,0.9,,202.993,0,1,0,1,0,0,0,train
