clean_match_id,match_date_utc,competition_code,season,team_a_name,team_b_name,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,elo_gap,is_neutral_venue,host_advantage_side,is_group_stage,is_knockout_stage,target_result
7477,2016-11-11T00:00:00+01:00,WCQ,2016,England,Scotland,8,10,18,13,1.5,1.2,0.5,1.4,216.244,False,TEAM_A,False,False,TEAM_A_WIN
7478,2016-11-11T00:00:00+01:00,WCQ,2016,France,Sweden,10,7,20,19,1.8,1.7,0.6,1.2,100.357,False,TEAM_A,False,False,TEAM_A_WIN
7479,2016-11-11T00:00:00+01:00,WCQ,2016,Honduras,Panama,8,7,9,12,0.9,1.2,1.6,1.2,23.617,False,TEAM_A,False,False,TEAM_B_WIN
7480,2016-11-11T00:00:00+01:00,WCQ,2016,Libya,Tunisia,9,10,15,21,0.9,1.7,0.9,1.1,-104.905,True,NONE,False,False,TEAM_B_WIN
7481,2016-11-11T00:00:00+01:00,WCQ,2016,Malta,Slovenia,0,8,3,17,0.5,1.4,3.1,0.8,-428.097,False,TEAM_A,False,False,TEAM_B_WIN
7482,2016-11-11T00:00:00+01:00,WCQ,2016,Northern Ireland,Azerbaijan,5,11,9,15,1.1,0.8,1.5,0.6,41.729,False,TEAM_A,False,False,TEAM_A_WIN
7483,2016-11-11T00:00:00+01:00,WCQ,2016,Romania,Poland,6,7,15,15,1.7,2.0,1.1,1.4,74.384,False,TEAM_A,False,False,TEAM_B_WIN
7484,2016-11-11T00:00:00+01:00,WCQ,2016,San Marino,Germany,0,15,0,28,0.2,2.6,5.0,0.4,-915.29,False,TEAM_A,False,False,TEAM_B_WIN
7485,2016-11-11T00:00:00+01:00,WCQ,2016,Slovakia,Lithuania,4,8,9,12,0.9,1.1,1.0,1.1,84.35,False,TEAM_A,False,False,TEAM_A_WIN
7486,2016-11-11T00:00:00+01:00,WCQ,2016,Trinidad and Tobago,Costa Rica,10,13,19,22,2.3,1.3,1.3,0.4,-211.956,False,TEAM_A,False,False,TEAM_B_WIN
7487,2016-11-11T00:00:00+01:00,WCQ,2016,United States,Mexico,12,13,19,23,2.8,1.8,1.1,0.4,-56.501,False,TEAM_A,False,False,TEAM_B_WIN
7488,2016-11-12T00:00:00+01:00,WCQ,2016,Albania,Israel,7,8,14,16,0.9,1.7,0.9,1.4,-117.649,False,TEAM_A,False,False,TEAM_B_WIN
7489,2016-11-12T00:00:00+01:00,WCQ,2016,Austria,Republic of Ireland,7,10,17,15,2.1,1.5,1.4,1.2,-55.757,False,TEAM_A,False,False,TEAM_B_WIN
7490,2016-11-12T00:00:00+01:00,WCQ,2016,Cameroon,Zambia,5,7,13,18,1.0,1.5,1.1,0.6,67.768,False,TEAM_A,False,False,DRAW
7491,2016-11-12T00:00:00+01:00,WCQ,2016,Cape Verde,Burkina Faso,6,7,12,19,1.2,1.4,1.3,0.7,-129.451,False,TEAM_A,False,False,TEAM_B_WIN
7492,2016-11-12T00:00:00+01:00,WCQ,2016,Croatia,Iceland,10,8,14,16,1.7,1.7,1.1,1.5,171.079,False,TEAM_A,False,False,TEAM_A_WIN
7493,2016-11-12T00:00:00+01:00,WCQ,2016,Georgia,Moldova,1,6,3,10,0.4,1.3,1.4,2.0,85.808,False,TEAM_A,False,False,DRAW
7494,2016-11-12T00:00:00+01:00,WCQ,2016,Liechtenstein,Italy,0,7,2,18,0.4,1.6,2.5,1.2,-582.422,False,TEAM_A,False,False,TEAM_B_WIN
7495,2016-11-12T00:00:00+01:00,WCQ,2016,Mali,Gabon,4,7,12,11,1.3,0.6,1.4,0.8,-11.592,False,TEAM_A,False,False,DRAW
7496,2016-11-12T00:00:00+01:00,WCQ,2016,Morocco,Ivory Coast,8,9,13,20,1.1,2.0,1.1,1.1,-126.916,False,TEAM_A,False,False,DRAW
7497,2016-11-12T00:00:00+01:00,WCQ,2016,New Zealand,New Caledonia,9,12,20,19,2.1,3.3,1.2,0.8,90.833,False,TEAM_A,False,False,TEAM_A_WIN
7498,2016-11-12T00:00:00+01:00,WCQ,2016,Nigeria,Algeria,7,6,20,15,1.3,2.1,0.7,1.3,53.174,False,TEAM_A,False,False,TEAM_A_WIN
7499,2016-11-12T00:00:00+01:00,WCQ,2016,Spain,North Macedonia,10,0,22,6,2.2,0.9,0.9,1.9,542.576,False,TEAM_A,False,False,TEAM_A_WIN
7500,2016-11-12T00:00:00+01:00,WCQ,2016,Turkey,Kosovo,5,1,15,1,1.6,0.333,1.1,3.333,133.418,False,TEAM_A,False,False,TEAM_A_WIN
7501,2016-11-12T00:00:00+01:00,WCQ,2016,Uganda,Congo,10,7,18,18,1.1,1.5,0.7,1.0,-2.274,False,TEAM_A,False,False,TEAM_A_WIN
7502,2016-11-12T00:00:00+01:00,WCQ,2016,Ukraine,Finland,8,4,21,10,3.0,0.8,0.6,1.3,192.126,False,TEAM_A,False,False,TEAM_A_WIN
7503,2016-11-12T00:00:00+01:00,WCQ,2016,Wales,Serbia,9,13,12,17,1.3,2.0,1.4,1.1,-182.731,False,TEAM_A,False,False,DRAW
7504,2016-11-13T00:00:00+01:00,WCQ,2016,Belgium,Estonia,12,3,25,10,2.2,1.0,0.5,2.1,384.049,False,TEAM_A,False,False,TEAM_A_WIN
7505,2016-11-13T00:00:00+01:00,WCQ,2016,Bulgaria,Belarus,3,2,11,6,1.5,0.9,1.6,2.0,78.56,False,TEAM_A,False,False,TEAM_A_WIN
7506,2016-11-13T00:00:00+01:00,WCQ,2016,Cyprus,Gibraltar,1,0,2,0,0.1,0.333,1.7,4.667,-157.326,False,TEAM_A,False,False,TEAM_A_WIN
7507,2016-11-13T00:00:00+01:00,WCQ,2016,Egypt,Ghana,9,6,24,15,2.3,1.7,1.6,1.0,41.906,False,TEAM_A,False,False,TEAM_A_WIN
7508,2016-11-13T00:00:00+01:00,WCQ,2016,Greece,Bosnia and Herzegovina,13,9,21,18,1.7,1.8,0.8,1.1,79.206,False,TEAM_A,False,False,DRAW
7509,2016-11-13T00:00:00+01:00,WCQ,2016,Guinea,DR Congo,9,10,16,18,1.5,1.8,1.3,0.6,-33.438,False,TEAM_A,False,False,TEAM_B_WIN
7510,2016-11-13T00:00:00+01:00,WCQ,2016,Hungary,Andorra,7,0,15,0,1.8,0.1,1.9,2.7,379.808,False,TEAM_A,False,False,TEAM_A_WIN
7511,2016-11-13T00:00:00+01:00,WCQ,2016,Luxembourg,Netherlands,1,8,6,21,0.9,2.0,2.3,0.7,-842.451,False,TEAM_A,False,False,TEAM_B_WIN
7512,2016-11-13T00:00:00+01:00,WCQ,2016,Portugal,Latvia,10,4,20,11,2.4,0.8,1.2,1.6,399.562,False,TEAM_A,False,False,TEAM_A_WIN
7513,2016-11-13T00:00:00+01:00,WCQ,2016,Solomon Islands,Tahiti,0,6,4,11,0.7,0.8,3.4,1.3,-52.32,False,TEAM_A,False,False,TEAM_A_WIN
7514,2016-11-13T00:00:00+01:00,WCQ,2016,Switzerland,Faroe Islands,12,5,24,5,1.9,0.4,1.1,2.6,477.275,False,TEAM_A,False,False,TEAM_A_WIN
7515,2016-11-15T00:00:00+01:00,WCQ,2016,Argentina,Colombia,5,8,16,15,1.1,1.3,1.0,1.2,33.872,False,TEAM_A,False,False,TEAM_A_WIN
7516,2016-11-15T00:00:00+01:00,WCQ,2016,Bolivia,Paraguay,1,6,4,12,0.9,1.0,2.9,1.6,-177.162,False,TEAM_A,False,False,TEAM_A_WIN
7517,2016-11-15T00:00:00+01:00,WCQ,2016,Chile,Uruguay,7,10,14,20,1.6,2.1,1.6,0.8,-46.028,False,TEAM_A,False,False,TEAM_A_WIN
7518,2016-11-15T00:00:00+01:00,WCQ,2016,China PR,Qatar,4,3,14,18,2.3,1.6,0.7,1.0,-18.692,False,TEAM_A,False,False,DRAW
7519,2016-11-15T00:00:00+01:00,WCQ,2016,Costa Rica,United States,13,9,22,16,1.4,2.6,0.4,1.1,82.941,False,TEAM_A,False,False,TEAM_A_WIN
7520,2016-11-15T00:00:00+01:00,WCQ,2016,Ecuador,Venezuela,4,4,14,5,1.7,1.4,1.6,2.5,154.698,False,TEAM_A,False,False,TEAM_A_WIN
7521,2016-11-15T00:00:00+01:00,WCQ,2016,Honduras,Trinidad and Tobago,8,7,8,16,0.7,2.1,1.5,1.5,3.796,False,TEAM_A,False,False,TEAM_A_WIN
7522,2016-11-15T00:00:00+01:00,WCQ,2016,Japan,Saudi Arabia,10,11,25,24,3.0,2.6,0.4,0.5,4.949,False,TEAM_A,False,False,TEAM_A_WIN
7523,2016-11-15T00:00:00+01:00,WCQ,2016,South Korea,Uzbekistan,10,12,25,27,2.8,2.1,0.5,0.4,-49.196,False,TEAM_A,False,False,TEAM_A_WIN
7524,2016-11-15T00:00:00+01:00,WCQ,2016,New Caledonia,New Zealand,9,9,18,22,3.3,2.2,1.0,1.1,-115.452,False,TEAM_A,False,False,DRAW
7525,2016-11-15T00:00:00+01:00,WCQ,2016,Panama,Mexico,10,13,14,23,1.3,1.9,1.2,0.5,-218.834,False,TEAM_A,False,False,DRAW
7526,2016-11-15T00:00:00+01:00,WCQ,2016,Peru,Brazil,10,15,14,24,1.8,2.6,1.6,0.7,-291.341,False,TEAM_A,False,False,TEAM_B_WIN
7527,2016-11-15T00:00:00+01:00,WCQ,2016,Syria,Iran,4,13,16,26,2.0,2.3,1.3,0.2,-165.175,True,NONE,False,False,DRAW
7528,2016-11-15T00:00:00+01:00,WCQ,2016,Thailand,Australia,1,11,14,23,1.5,2.8,1.6,0.6,-282.051,False,TEAM_A,False,False,DRAW
7529,2016-11-15T00:00:00+01:00,WCQ,2016,United Arab Emirates,Iraq,7,6,17,15,1.9,1.9,1.0,1.2,-22.808,False,TEAM_A,False,False,TEAM_A_WIN
7530,2017-03-23T00:00:00+01:00,WCQ,2017,Argentina,Chile,5,10,18,14,1.4,1.5,1.0,1.4,61.032,False,TEAM_A,False,False,TEAM_A_WIN
7531,2017-03-23T00:00:00+01:00,WCQ,2017,China PR,South Korea,2,10,12,25,2.0,2.2,0.7,0.6,-126.524,False,TEAM_A,False,False,TEAM_A_WIN
7532,2017-03-23T00:00:00+01:00,WCQ,2017,Colombia,Bolivia,5,4,15,7,1.3,1.0,1.2,2.7,302.319,False,TEAM_A,False,False,TEAM_A_WIN
7533,2017-03-23T00:00:00+01:00,WCQ,2017,Iraq,Australia,3,9,12,21,1.4,2.7,1.3,0.8,-179.397,True,NONE,False,False,DRAW
7534,2017-03-23T00:00:00+01:00,WCQ,2017,Papua New Guinea,Tahiti,7,6,14,10,2.2,0.8,1.9,1.4,15.74,False,TEAM_A,False,False,TEAM_B_WIN
7535,2017-03-23T00:00:00+01:00,WCQ,2017,Paraguay,Ecuador,3,7,11,14,1.0,1.8,1.7,1.6,-94.25,False,TEAM_A,False,False,TEAM_A_WIN
7536,2017-03-23T00:00:00+01:00,WCQ,2017,Qatar,Iran,4,11,16,24,1.3,2.0,0.8,0.2,-139.851,False,TEAM_A,False,False,TEAM_B_WIN
7537,2017-03-23T00:00:00+01:00,WCQ,2017,Syria,Uzbekistan,5,9,14,24,1.4,1.7,1.3,0.5,-121.147,True,NONE,False,False,TEAM_A_WIN
7538,2017-03-23T00:00:00+01:00,WCQ,2017,Thailand,Saudi Arabia,1,10,12,21,1.6,2.4,1.8,0.7,-221.779,False,TEAM_A,False,False,TEAM_B_WIN
7539,2017-03-23T00:00:00+01:00,WCQ,2017,United Arab Emirates,Japan,9,10,19,25,2.1,2.6,1.0,0.5,-167.075,False,TEAM_A,False,False,TEAM_B_WIN
7540,2017-03-23T00:00:00+01:00,WCQ,2017,Uruguay,Brazil,10,15,17,24,1.9,2.5,1.1,0.6,-96.878,False,TEAM_A,False,False,TEAM_B_WIN
7541,2017-03-23T00:00:00+01:00,WCQ,2017,Venezuela,Peru,4,7,5,14,1.3,1.5,2.5,1.4,-57.881,False,TEAM_A,False,False,DRAW
7542,2017-03-24T00:00:00+01:00,WCQ,2017,Austria,Moldova,7,4,14,8,1.5,1.2,1.5,2.1,256.739,False,TEAM_A,False,False,TEAM_A_WIN
7543,2017-03-24T00:00:00+01:00,WCQ,2017,Croatia,Ukraine,10,8,17,21,1.8,2.7,0.9,0.6,-18.558,False,TEAM_A,False,False,TEAM_A_WIN
7544,2017-03-24T00:00:00+01:00,WCQ,2017,Georgia,Serbia,2,11,4,18,0.5,2.1,1.4,1.1,-244.57,False,TEAM_A,False,False,TEAM_B_WIN
7545,2017-03-24T00:00:00+01:00,WCQ,2017,Republic of Ireland,Wales,13,7,17,13,1.6,1.4,1.2,1.3,204.492,False,TEAM_A,False,False,DRAW
7546,2017-03-24T00:00:00+01:00,WCQ,2017,Italy,Albania,10,7,18,11,1.9,0.8,1.2,1.2,367.91,False,TEAM_A,False,False,TEAM_A_WIN
7547,2017-03-24T00:00:00+01:00,WCQ,2017,Kosovo,Iceland,1,7,1,16,0.25,1.5,3.0,1.3,-23.632,True,NONE,False,False,TEAM_B_WIN
7548,2017-03-24T00:00:00+01:00,WCQ,2017,Liechtenstein,North Macedonia,0,0,2,3,0.4,0.8,2.7,2.3,-170.378,False,TEAM_A,False,False,TEAM_B_WIN
7549,2017-03-24T00:00:00+01:00,WCQ,2017,Mexico,Costa Rica,11,15,23,24,1.9,1.8,0.5,0.4,-8.908,False,TEAM_A,False,False,TEAM_A_WIN
7550,2017-03-24T00:00:00+01:00,WCQ,2017,Spain,Israel,13,10,22,16,2.5,1.7,0.9,1.4,347.475,False,TEAM_A,False,False,TEAM_A_WIN
7551,2017-03-24T00:00:00+01:00,WCQ,2017,Trinidad and Tobago,Panama,4,10,16,14,2.1,1.1,1.6,1.0,-54.478,False,TEAM_A,False,False,TEAM_A_WIN
7552,2017-03-24T00:00:00+01:00,WCQ,2017,Turkey,Finland,5,1,18,9,1.7,0.7,0.8,1.3,131.324,False,TEAM_A,False,False,TEAM_A_WIN
7553,2017-03-24T00:00:00+01:00,WCQ,2017,United States,Honduras,9,10,13,11,2.4,1.0,1.4,1.3,118.187,False,TEAM_A,False,False,TEAM_A_WIN
7554,2017-03-25T00:00:00+01:00,WCQ,2017,Andorra,Faroe Islands,0,4,0,5,0.1,0.4,3.0,2.2,-74.725,False,TEAM_A,False,False,DRAW
7555,2017-03-25T00:00:00+01:00,WCQ,2017,Belgium,Greece,12,11,25,19,2.8,1.6,0.5,0.9,66.065,False,TEAM_A,False,False,DRAW
7556,2017-03-25T00:00:00+01:00,WCQ,2017,Bosnia and Herzegovina,Gibraltar,10,0,19,0,1.9,0.5,1.1,4.25,212.701,False,TEAM_A,False,False,TEAM_A_WIN
7557,2017-03-25T00:00:00+01:00,WCQ,2017,Bulgaria,Netherlands,6,10,13,21,1.6,1.8,1.6,0.7,-409.955,False,TEAM_A,False,False,TEAM_A_WIN
7558,2017-03-25T00:00:00+01:00,WCQ,2017,Cyprus,Estonia,4,3,5,7,0.3,1.0,1.5,2.9,-58.969,False,TEAM_A,False,False,DRAW
7559,2017-03-25T00:00:00+01:00,WCQ,2017,Fiji,New Zealand,12,7,21,22,4.7,2.2,1.4,1.1,-105.57,False,TEAM_A,False,False,TEAM_B_WIN
7560,2017-03-25T00:00:00+01:00,WCQ,2017,Luxembourg,France,1,10,6,23,1.0,2.0,2.3,0.5,-711.735,False,TEAM_A,False,False,TEAM_B_WIN
7561,2017-03-25T00:00:00+01:00,WCQ,2017,Portugal,Hungary,12,10,22,15,2.7,1.9,1.2,1.8,204.159,False,TEAM_A,False,False,TEAM_A_WIN
7562,2017-03-25T00:00:00+01:00,WCQ,2017,Sweden,Belarus,7,2,16,6,1.6,0.8,1.4,1.8,258.76,False,TEAM_A,False,False,TEAM_A_WIN
7563,2017-03-25T00:00:00+01:00,WCQ,2017,Switzerland,Latvia,12,4,24,8,1.9,0.7,1.1,2.0,370.643,False,TEAM_A,False,False,TEAM_A_WIN
7564,2017-03-26T00:00:00+01:00,WCQ,2017,Armenia,Kazakhstan,4,2,13,6,1.4,0.8,1.6,2.4,60.51,False,TEAM_A,False,False,TEAM_A_WIN
7565,2017-03-26T00:00:00+01:00,WCQ,2017,Azerbaijan,Germany,8,15,14,28,0.7,3.0,0.9,0.4,-649.32,False,TEAM_A,False,False,TEAM_B_WIN
7566,2017-03-26T00:00:00+01:00,WCQ,2017,England,Lithuania,11,5,18,12,1.4,1.1,0.5,1.2,294.106,False,TEAM_A,False,False,TEAM_A_WIN
7567,2017-03-26T00:00:00+01:00,WCQ,2017,Malta,Slovakia,0,7,3,12,0.5,1.3,2.6,0.9,-413.106,False,TEAM_A,False,False,TEAM_B_WIN
7568,2017-03-26T00:00:00+01:00,WCQ,2017,Montenegro,Poland,7,10,12,18,1.5,2.2,1.9,1.1,-49.816,False,TEAM_A,False,False,TEAM_B_WIN
7569,2017-03-26T00:00:00+01:00,WCQ,2017,Northern Ireland,Norway,8,4,11,8,1.4,0.9,1.4,1.5,-29.218,False,TEAM_A,False,False,TEAM_A_WIN
7570,2017-03-26T00:00:00+01:00,WCQ,2017,Romania,Denmark,6,9,15,17,1.7,1.9,1.0,1.3,-25.504,False,TEAM_A,False,False,DRAW
7571,2017-03-26T00:00:00+01:00,WCQ,2017,San Marino,Czech Republic,0,8,0,15,0.2,1.2,5.5,0.9,-476.71,False,TEAM_A,False,False,TEAM_B_WIN
7572,2017-03-26T00:00:00+01:00,WCQ,2017,Scotland,Slovenia,7,8,13,20,1.2,1.5,1.5,0.7,-69.097,False,TEAM_A,False,False,TEAM_A_WIN
7573,2017-03-28T00:00:00+02:00,WCQ,2017,Australia,United Arab Emirates,7,6,22,19,2.8,2.0,0.7,1.0,169.336,False,TEAM_A,False,False,TEAM_A_WIN
7574,2017-03-28T00:00:00+02:00,WCQ,2017,Bolivia,Argentina,4,7,4,20,0.6,1.4,2.6,0.9,-385.187,False,TEAM_A,False,False,TEAM_A_WIN
7575,2017-03-28T00:00:00+02:00,WCQ,2017,Brazil,Paraguay,15,6,26,14,2.8,1.2,0.6,1.7,280.691,False,TEAM_A,False,False,TEAM_A_WIN
7576,2017-03-28T00:00:00+02:00,WCQ,2017,Chile,Venezuela,7,4,13,6,1.4,1.3,1.4,2.3,247.549,False,TEAM_A,False,False,TEAM_A_WIN
7577,2017-03-28T00:00:00+02:00,WCQ,2017,Ecuador,Colombia,7,8,11,17,1.7,1.3,1.7,1.1,-112.111,False,TEAM_A,False,False,TEAM_B_WIN
7578,2017-03-28T00:00:00+02:00,WCQ,2017,Honduras,Costa Rica,7,12,11,23,0.9,1.7,1.7,0.5,-219.893,False,TEAM_A,False,False,DRAW
7579,2017-03-28T00:00:00+02:00,WCQ,2017,Iran,China PR,11,5,26,15,2.0,2.1,0.1,0.6,152.742,False,TEAM_A,False,False,TEAM_A_WIN
7580,2017-03-28T00:00:00+02:00,WCQ,2017,Japan,Thailand,13,1,25,9,2.5,1.4,0.5,2.1,284.803,False,TEAM_A,False,False,TEAM_A_WIN
7581,2017-03-28T00:00:00+02:00,WCQ,2017,South Korea,Syria,7,8,22,17,1.9,1.5,0.7,1.0,60.818,False,TEAM_A,False,False,TEAM_A_WIN
7582,2017-03-28T00:00:00+02:00,WCQ,2017,New Zealand,Fiji,7,9,22,21,2.2,4.7,1.1,1.1,139.227,False,TEAM_A,False,False,TEAM_A_WIN
7583,2017-03-28T00:00:00+02:00,WCQ,2017,Panama,United States,7,9,14,15,1.0,2.8,0.9,1.2,-132.629,False,TEAM_A,False,False,DRAW
7584,2017-03-28T00:00:00+02:00,WCQ,2017,Peru,Uruguay,5,7,12,17,1.6,1.9,1.6,1.3,-193.561,False,TEAM_A,False,False,TEAM_A_WIN
7585,2017-03-28T00:00:00+02:00,WCQ,2017,Saudi Arabia,Iraq,10,4,21,12,2.5,1.3,0.6,1.2,143.817,False,TEAM_A,False,False,TEAM_A_WIN
7586,2017-03-28T00:00:00+02:00,WCQ,2017,Trinidad and Tobago,Mexico,4,11,16,23,1.8,1.8,1.6,0.4,-252.66,False,TEAM_A,False,False,TEAM_B_WIN
7587,2017-03-28T00:00:00+02:00,WCQ,2017,Uzbekistan,Qatar,6,4,21,13,1.3,1.2,0.6,0.9,101.762,False,TEAM_A,False,False,TEAM_A_WIN
7588,2017-03-28T00:00:00+02:00,WCQ,2017,Tahiti,Papua New Guinea,9,7,10,13,0.9,2.2,1.5,2.1,31.74,False,TEAM_A,False,False,TEAM_B_WIN
7589,2017-06-07T00:00:00+02:00,WCQ,2017,Fiji,New Caledonia,6,7,18,19,4.6,3.3,1.3,0.8,-24.464,False,TEAM_A,False,False,DRAW
7590,2017-06-08T00:00:00+02:00,WCQ,2017,Australia,Saudi Arabia,7,10,22,23,2.7,2.6,0.7,0.6,15.534,False,TEAM_A,False,False,TEAM_A_WIN
7591,2017-06-08T00:00:00+02:00,WCQ,2017,Costa Rica,Panama,10,5,23,15,1.8,0.9,0.6,0.7,198.578,False,TEAM_A,False,False,DRAW
7592,2017-06-08T00:00:00+02:00,WCQ,2017,Mexico,Honduras,11,5,26,12,1.8,1.0,0.2,1.5,246.705,False,TEAM_A,False,False,TEAM_A_WIN
7593,2017-06-08T00:00:00+02:00,WCQ,2017,United States,Trinidad and Tobago,7,3,16,16,2.9,1.7,1.2,1.5,151.421,False,TEAM_A,False,False,TEAM_A_WIN
7594,2017-06-09T00:00:00+02:00,WCQ,2017,Andorra,Hungary,1,7,1,14,0.1,1.7,2.8,1.9,-377.082,False,TEAM_A,False,False,TEAM_A_WIN
7595,2017-06-09T00:00:00+02:00,WCQ,2017,Belarus,Bulgaria,2,9,6,13,0.8,1.2,1.8,1.6,-145.711,False,TEAM_A,False,False,TEAM_A_WIN
7596,2017-06-09T00:00:00+02:00,WCQ,2017,Bosnia and Herzegovina,Greece,10,11,19,17,2.2,1.4,1.0,0.9,-64.2,False,TEAM_A,False,False,DRAW
7597,2017-06-09T00:00:00+02:00,WCQ,2017,Estonia,Belgium,4,13,8,25,1.0,2.8,2.6,0.5,-384.199,False,TEAM_A,False,False,TEAM_B_WIN
7598,2017-06-09T00:00:00+02:00,WCQ,2017,Faroe Islands,Switzerland,5,15,6,24,0.4,1.8,1.9,1.0,-485.627,False,TEAM_A,False,False,TEAM_B_WIN
7599,2017-06-09T00:00:00+02:00,WCQ,2017,Gibraltar,Cyprus,0,4,0,5,0.4,0.3,4.4,1.5,97.608,True,NONE,False,False,TEAM_B_WIN
7600,2017-06-09T00:00:00+02:00,WCQ,2017,Latvia,Portugal,3,12,7,22,0.6,2.7,2.0,1.2,-415.938,False,TEAM_A,False,False,TEAM_B_WIN
7601,2017-06-09T00:00:00+02:00,WCQ,2017,Netherlands,Luxembourg,7,1,18,5,1.5,1.1,0.7,2.6,808.619,False,TEAM_A,False,False,TEAM_A_WIN
7602,2017-06-09T00:00:00+02:00,WCQ,2017,Solomon Islands,Papua New Guinea,3,9,6,13,0.7,2.2,3.3,2.1,-28.673,False,TEAM_A,False,False,TEAM_A_WIN
7603,2017-06-09T00:00:00+02:00,WCQ,2017,Sweden,France,10,13,16,23,1.8,2.0,1.3,0.6,-119.134,False,TEAM_A,False,False,TEAM_A_WIN
7604,2017-06-10T00:00:00+02:00,WCQ,2017,Azerbaijan,Northern Ireland,7,10,13,14,0.8,1.6,1.3,1.2,-91.443,False,TEAM_A,False,False,TEAM_B_WIN
7605,2017-06-10T00:00:00+02:00,WCQ,2017,Germany,San Marino,15,0,30,0,3.2,0.2,0.3,5.3,920.226,False,TEAM_A,False,False,TEAM_A_WIN
7606,2017-06-10T00:00:00+02:00,WCQ,2017,Kazakhstan,Denmark,2,7,6,17,0.8,1.8,2.3,1.2,-283.438,False,TEAM_A,False,False,TEAM_B_WIN
7607,2017-06-10T00:00:00+02:00,WCQ,2017,Lithuania,Slovakia,5,9,11,14,1.0,1.5,1.3,0.9,-118.862,False,TEAM_A,False,False,TEAM_B_WIN
7608,2017-06-10T00:00:00+02:00,WCQ,2017,Montenegro,Armenia,7,6,9,16,1.5,1.6,2.1,1.5,77.855,False,TEAM_A,False,False,TEAM_A_WIN
7609,2017-06-10T00:00:00+02:00,WCQ,2017,Norway,Czech Republic,3,8,8,15,0.9,1.5,1.6,0.9,-131.533,False,TEAM_A,False,False,DRAW
7610,2017-06-10T00:00:00+02:00,WCQ,2017,Poland,Romania,13,6,18,13,1.9,1.4,1.2,1.0,0.773,False,TEAM_A,False,False,TEAM_A_WIN
7611,2017-06-10T00:00:00+02:00,WCQ,2017,Scotland,England,7,13,16,20,1.2,1.6,1.3,0.5,-214.203,False,TEAM_A,False,False,DRAW
7612,2017-06-10T00:00:00+02:00,WCQ,2017,Slovenia,Malta,8,0,20,3,1.4,0.6,0.6,2.7,419.551,False,TEAM_A,False,False,TEAM_A_WIN
7613,2017-06-11T00:00:00+02:00,WCQ,2017,Finland,Ukraine,1,8,8,18,0.6,1.8,1.4,0.7,-200.253,False,TEAM_A,False,False,TEAM_B_WIN
7614,2017-06-11T00:00:00+02:00,WCQ,2017,Iceland,Croatia,10,13,18,20,1.3,1.9,1.0,0.7,-188.136,False,TEAM_A,False,False,TEAM_A_WIN
7615,2017-06-11T00:00:00+02:00,WCQ,2017,Republic of Ireland,Austria,11,7,17,16,1.4,1.5,1.0,1.3,76.76,False,TEAM_A,False,False,DRAW
7616,2017-06-11T00:00:00+02:00,WCQ,2017,Israel,Albania,9,6,15,8,1.5,0.7,1.5,1.4,149.582,False,TEAM_A,False,False,TEAM_B_WIN
7617,2017-06-11T00:00:00+02:00,WCQ,2017,Italy,Liechtenstein,13,0,18,1,1.9,0.3,1.1,2.9,602.633,False,TEAM_A,False,False,TEAM_A_WIN
7618,2017-06-11T00:00:00+02:00,WCQ,2017,Kosovo,Turkey,1,8,1,18,0.4,1.7,2.8,0.8,-183.125,True,NONE,False,False,TEAM_B_WIN
7619,2017-06-11T00:00:00+02:00,WCQ,2017,North Macedonia,Spain,3,13,6,22,1.1,2.7,2.1,1.0,-535.482,False,TEAM_A,False,False,TEAM_B_WIN
7620,2017-06-11T00:00:00+02:00,WCQ,2017,Mexico,United States,13,7,26,19,1.8,3.0,0.2,1.0,116.823,False,TEAM_A,False,False,DRAW
7621,2017-06-11T00:00:00+02:00,WCQ,2017,Moldova,Georgia,1,2,8,3,1.2,0.5,2.2,1.6,-66.926,False,TEAM_A,False,False,DRAW
7622,2017-06-11T00:00:00+02:00,WCQ,2017,New Caledonia,Fiji,5,4,17,16,2.7,3.5,1.0,1.5,27.399,False,TEAM_A,False,False,TEAM_A_WIN
7623,2017-06-11T00:00:00+02:00,WCQ,2017,Serbia,Wales,11,7,21,11,2.4,1.2,1.0,1.2,165.501,False,TEAM_A,False,False,DRAW
7624,2017-06-12T00:00:00+02:00,WCQ,2017,Iran,Uzbekistan,13,6,26,21,1.8,1.1,0.0,0.5,65.685,False,TEAM_A,False,False,TEAM_A_WIN
7625,2017-06-13T00:00:00+02:00,WCQ,2017,Costa Rica,Trinidad and Tobago,8,3,21,13,1.7,1.5,0.6,1.7,223.976,False,TEAM_A,False,False,TEAM_A_WIN
7626,2017-06-13T00:00:00+02:00,WCQ,2017,Iraq,Japan,4,13,11,25,1.2,2.6,1.2,0.5,-200.105,True,NONE,False,False,DRAW
7627,2017-06-13T00:00:00+02:00,WCQ,2017,Panama,Honduras,6,4,13,12,0.7,1.0,0.7,1.7,21.597,False,TEAM_A,False,False,DRAW
7628,2017-06-13T00:00:00+02:00,WCQ,2017,Papua New Guinea,Solomon Islands,9,6,10,9,2.3,1.0,2.4,2.8,-8.875,False,TEAM_A,False,False,TEAM_B_WIN
